filename,iou,dice,seg_time,num_glomeruli_pred,num_glomeruli_gt
SAS_21883_001_0.png,1.0,1.0,72.79129910469055,0,0
SAS_21883_001_1.png,0.0,0.0,72.5353491306305,1,0
SAS_21883_001_10.png,0.011532410048930615,0.022801859701900726,69.86069869995117,9,1
SAS_21883_001_100.png,0.0,0.0,69.19089007377625,4,0
SAS_21883_001_101.png,0.0,0.0,72.5710859298706,1,0
